2945	Q0	gesis-ssoar-34545	0	5.476804	publication
31054	Q0	gesis-ssoar-62238	0	2.8481555	publication
31126	Q0	bibsonomy-langhoff2019gesundheitsbelastungen	0	6.6491346	publication
31126	Q0	gesis-ssoar-72201	1	6.6201334	publication
31126	Q0	gesis-ssoar-64790	2	6.473902	publication
31126	Q0	gesis-ssoar-37098	3	6.081015	publication
31126	Q0	gesis-ssoar-40280	4	5.7935843	publication
31126	Q0	gesis-ssoar-38281	5	5.5454884	publication
31126	Q0	gesis-ssoar-28423	6	3.87773	publication
31126	Q0	gesis-ssoar-68022	7	3.6469755	publication
31126	Q0	gesis-ssoar-2790	8	3.5078144	publication
3125	Q0	gesis-ssoar-64422	0	3.7450514	publication
3125	Q0	gesis-ssoar-38669	1	3.5833879	publication
3125	Q0	gesis-ssoar-20162	2	3.10634	publication
3147	Q0	gesis-ssoar-18451	0	4.713997	publication
3147	Q0	gesis-ssoar-41490	1	4.314001	publication
3147	Q0	gesis-ssoar-36091	2	4.234448	publication
3147	Q0	gesis-ssoar-78214	3	4.130831	publication
3147	Q0	gesis-ssoar-61920	4	4.0155854	publication
3147	Q0	gesis-ssoar-78217	5	3.989615	publication
3147	Q0	gesis-ssoar-56574	6	3.9071546	publication
3147	Q0	bibsonomy-hennig2009antisemitismus	7	3.8677375	publication
31794	Q0	gesis-ssoar-62102	0	4.0344334	publication
31794	Q0	gesis-ssoar-36543	1	3.9877656	publication
31794	Q0	gesis-ssoar-53812	2	3.9726365	publication
31794	Q0	gesis-ssoar-55609	3	3.927874	publication
32087	Q0	gesis-ssoar-87857	0	4.007656	publication
32087	Q0	cews-2-756446	1	3.9207258	publication
32087	Q0	gesis-ssoar-18243	2	3.8999698	publication
32087	Q0	gesis-ssoar-1971	3	3.757709	publication
32087	Q0	cews-2-806429	4	3.719051	publication
32087	Q0	gesis-ssoar-18520	5	3.6297095	publication
32087	Q0	cews-2-809593	6	3.6297095	publication
32087	Q0	gesis-ssoar-82708	7	3.579589	publication
32087	Q0	gesis-ssoar-78873	8	3.4268923	publication
32087	Q0	gesis-ssoar-68832	9	3.2652512	publication
32087	Q0	cews-2-809761	10	3.2216034	publication
32087	Q0	gesis-ssoar-57884	11	3.2216034	publication
3247	Q0	gesis-ssoar-71261	0	3.6134667	publication
3247	Q0	gesis-ssoar-63312	1	3.5537605	publication
32738	Q0	gesis-ssoar-58233	0	3.303414	publication
32738	Q0	gesis-ssoar-26823	1	3.277373	publication
32738	Q0	gesis-ssoar-80127	2	3.0614994	publication
32738	Q0	gesis-ssoar-26160	3	2.9832392	publication
32820	Q0	gesis-ssoar-62725	0	4.4660006	publication
32820	Q0	gesis-ssoar-45672	1	3.8438873	publication
32820	Q0	gesis-ssoar-53388	2	3.2446644	publication
32820	Q0	gesis-ssoar-62673	3	3.2081368	publication
32820	Q0	gesis-ssoar-62775	4	3.1374943	publication
32820	Q0	gesis-ssoar-37404	5	3.1374943	publication
32820	Q0	gesis-ssoar-63576	6	3.069896	publication
32820	Q0	gesis-ssoar-28270	7	3.005149	publication
32820	Q0	gesis-ssoar-42883	8	2.8835168	publication
32820	Q0	gesis-ssoar-9259	9	2.8551624	publication
3294	Q0	cews-2-809335	0	2.9496183	publication
32984	Q0	gesis-ssoar-75602	0	2.7615545	publication
32984	Q0	gesis-ssoar-79007	1	2.6908052	publication
3307	Q0	bibsonomy-reichert2016internal	0	3.277943	publication
3307	Q0	gesis-ssoar-64606	1	3.1694121	publication
3307	Q0	bibsonomy-reichert2018important	2	3.1517916	publication
33259	Q0	gesis-ssoar-64899	0	4.455449	publication
33259	Q0	gesis-ssoar-68506	1	4.0192814	publication
33259	Q0	gesis-ssoar-79493	2	3.6041842	publication
33259	Q0	gesis-ssoar-62791	3	3.6041842	publication
33259	Q0	gesis-ssoar-61915	4	3.6041842	publication
33259	Q0	gesis-ssoar-58232	5	3.5312452	publication
33259	Q0	gesis-ssoar-35476	6	3.5312452	publication
33259	Q0	gesis-ssoar-43194	7	3.3938794	publication
33259	Q0	gesis-ssoar-37421	8	3.2067642	publication
33259	Q0	gesis-ssoar-39024	9	3.2067642	publication
33259	Q0	gesis-ssoar-46225	10	2.8882837	publication
33371	Q0	gesis-ssoar-17314	0	4.24004	publication
33371	Q0	gesis-ssoar-55275	1	4.152147	publication
33371	Q0	gesis-ssoar-1993	2	3.3284347	publication
3340	Q0	gesis-ssoar-69172	0	3.56255	publication
33461	Q0	gesis-ssoar-20232	0	6.339342	publication
33461	Q0	bibsonomy-barth2021bedeutung	1	6.278514	publication
33461	Q0	gesis-ssoar-17929	2	6.2658844	publication
33461	Q0	gesis-ssoar-20437	3	6.212146	publication
33461	Q0	gesis-ssoar-6063	4	5.908124	publication
33461	Q0	gesis-ssoar-20612	5	4.3349376	publication
3365	Q0	gesis-ssoar-28348	0	4.8630843	publication
3365	Q0	gesis-ssoar-4708	1	4.7587304	publication
3365	Q0	gesis-ssoar-83329	2	4.4592614	publication
3365	Q0	gesis-ssoar-28346	3	4.2976317	publication
3365	Q0	gesis-ssoar-24389	4	4.006139	publication
3365	Q0	gesis-ssoar-28349	5	4.006139	publication
3365	Q0	gesis-ssoar-40085	6	3.917996	publication
3365	Q0	gesis-ssoar-40351	7	3.9004488	publication
3365	Q0	gesis-ssoar-80398	8	3.5699363	publication
3365	Q0	cews-2-807975	9	3.3667004	publication
3365	Q0	gesis-ssoar-40441	10	3.3667004	publication
3365	Q0	gesis-ssoar-28352	11	3.328799	publication
3365	Q0	bibsonomy-atzendorf2019gebrauch	12	3.2924213	publication
3365	Q0	gesis-ssoar-44929	13	3.1853588	publication
3365	Q0	cews-2-808743	14	3.1853588	publication
3365	Q0	gesis-ssoar-28347	15	3.1181767	publication
3365	Q0	gesis-ssoar-9112	16	3.0537698	publication
3365	Q0	gesis-ssoar-3670	17	2.9919696	publication
3365	Q0	gesis-ssoar-49303	18	2.8207185	publication
3365	Q0	gesis-ssoar-43586	19	2.8207185	publication
3365	Q0	gesis-ssoar-74959	20	2.8207185	publication
3365	Q0	gesis-ssoar-24824	21	2.8207185	publication
34145	Q0	gesis-ssoar-72069	0	4.668187	publication
34145	Q0	bibsonomy-rommelspacher2003rechtsextremismus	1	4.4482236	publication
34145	Q0	gesis-ssoar-68585	2	4.39266	publication
34145	Q0	gesis-ssoar-3931	3	4.39266	publication
34145	Q0	cews-2-808852	4	4.39266	publication
34145	Q0	gesis-ssoar-18453	5	4.356157	publication
34145	Q0	gesis-ssoar-9334	6	4.28407	publication
34145	Q0	gesis-ssoar-75130	7	4.2611427	publication
34145	Q0	bibsonomy-rohr2011rechtsextremismus	8	4.181134	publication
34145	Q0	gesis-ssoar-1698	9	4.181134	publication
34145	Q0	bibsonomy-scherr2007rechtsextremismus	10	4.0614147	publication
34145	Q0	bibsonomy-bugiel2002rechtsextremismus	11	3.9787009	publication
34145	Q0	bibsonomy-fijalkowski1996transnationale	12	3.9385946	publication
34145	Q0	gesis-ssoar-55087	13	3.9385946	publication
34145	Q0	bibsonomy-lebhart2002determinanten	14	3.9283276	publication
34145	Q0	bibsonomy-holtmann2014sachsenanhaltmonitor	15	3.9272287	publication
34145	Q0	gesis-ssoar-16809	16	3.898928	publication
34145	Q0	bibsonomy-bergmann2001viele	17	3.8607602	publication
34145	Q0	bibsonomy-fuchs2003rechtsextremismus	18	3.8607602	publication
34145	Q0	gesis-ssoar-78072	19	3.8607602	publication
34145	Q0	bibsonomy-bergmann2005viele	20	3.8607602	publication
34145	Q0	bibsonomy-sommer2010rechtsextreme	21	3.8607602	publication
34145	Q0	gesis-ssoar-71624	22	3.785942	publication
34145	Q0	gesis-ssoar-78220	23	3.7856016	publication
34145	Q0	gesis-ssoar-31859	24	3.7856016	publication
34145	Q0	gesis-ssoar-72068	25	3.6786773	publication
34145	Q0	bibsonomy-eckert2001fremdenfeindlichkeit	26	3.651933	publication
34145	Q0	cews-2-810152	27	3.644681	publication
34145	Q0	gesis-ssoar-17091	28	3.644681	publication
34145	Q0	gesis-ssoar-75097	29	3.5291555	publication
34145	Q0	cews-2-809609	30	3.45801	publication
34145	Q0	gesis-ssoar-56586	31	3.45801	publication
34145	Q0	gesis-ssoar-86381	32	3.436049	publication
3420	Q0	gesis-ssoar-77516	0	5.457321	publication
3474	Q0	cews-2-809744	0	4.283508	publication
3474	Q0	gesis-ssoar-18496	1	4.283508	publication
3474	Q0	cews-2-723760	2	4.2355685	publication
3474	Q0	gesis-ssoar-66623	3	4.1459455	publication
3474	Q0	cews-2-781830	4	3.9821422	publication
3474	Q0	gesis-ssoar-21922	5	3.551878	publication
3474	Q0	gesis-ssoar-26690	6	3.4223504	publication
3474	Q0	gesis-ssoar-34526	7	3.3733258	publication
3474	Q0	gesis-ssoar-25897	8	3.325686	publication
3474	Q0	gesis-ssoar-21911	9	3.234332	publication
3474	Q0	cews-2-555112	10	3.234332	publication
3474	Q0	cews-2-795438	11	3.1764328	publication
3474	Q0	cews-2-806238	12	3.168253	publication
36787	Q0	gesis-ssoar-55402	0	2.9326591	publication
36787	Q0	gesis-ssoar-38587	1	2.8727376	publication
36787	Q0	gesis-ssoar-45270	2	2.8487382	publication
36787	Q0	gesis-ssoar-55665	3	2.8376436	publication
37090	Q0	gesis-ssoar-25620	0	4.1393204	publication
37090	Q0	gesis-ssoar-44894	1	4.000657	publication
38053	Q0	gesis-ssoar-86410	0	3.4819174	publication
3856	Q0	gesis-ssoar-26706	0	2.943476	publication
3856	Q0	gesis-ssoar-45640	1	2.9137204	publication
3856	Q0	gesis-ssoar-49669	2	2.8971648	publication
3938	Q0	cews-2-806887	0	2.182969	publication
3938	Q0	gesis-ssoar-66261	1	2.1366801	publication
39449	Q0	gesis-ssoar-74993	0	3.344424	publication
39449	Q0	gesis-ssoar-73494	1	3.0790658	publication
39449	Q0	gesis-ssoar-77191	2	2.8527212	publication
39506	Q0	cews-2-693306	0	3.7856154	publication
39506	Q0	gesis-ssoar-65638	1	3.527393	publication
39506	Q0	cews-2-734177	2	3.446817	publication
39506	Q0	gesis-ssoar-37405	3	3.3973715	publication
39506	Q0	gesis-ssoar-72522	4	3.2035747	publication
39506	Q0	cews-2-703840	5	3.0242667	publication
40249	Q0	cews-2-806177	0	4.600218	publication
40249	Q0	cews-2-806605	1	4.1816263	publication
40249	Q0	gesis-ssoar-39135	2	3.9779136	publication
40249	Q0	cews-2-758168	3	3.9779136	publication
40249	Q0	gesis-ssoar-62215	4	3.920455	publication
40249	Q0	cews-2-811711	5	3.79825	publication
40249	Q0	cews-2-806308	6	3.7563305	publication
40249	Q0	gesis-ssoar-74442	7	3.63483	publication
4027	Q0	gesis-ssoar-49428	0	4.162758	publication
4027	Q0	cews-2-809193	1	4.162758	publication
4027	Q0	cews-2-807992	2	4.150134	publication
4027	Q0	gesis-ssoar-35740	3	3.9307265	publication
4027	Q0	gesis-ssoar-39604	4	3.851139	publication
4027	Q0	cews-2-806563	5	3.8155599	publication
4027	Q0	gesis-ssoar-75394	6	3.8155599	publication
4027	Q0	gesis-ssoar-23342	7	3.807139	publication
4027	Q0	cews-2-726458	8	3.807139	publication
4027	Q0	gesis-ssoar-31236	9	3.733077	publication
4027	Q0	gesis-ssoar-45644	10	3.7023144	publication
4027	Q0	cews-2-808783	11	3.7023144	publication
4027	Q0	cews-2-806088	12	3.471497	publication
4027	Q0	gesis-ssoar-66382	13	3.3415933	publication
4034	Q0	bibsonomy-sachweh2011unvermeidbare	0	4.121555	publication
4034	Q0	cews-2-737450	1	4.087844	publication
4034	Q0	gesis-ssoar-64521	2	4.072238	publication
4034	Q0	gesis-ssoar-34960	3	4.048784	publication
4034	Q0	bibsonomy-wagner1997soziale	4	4.0259075	publication
4034	Q0	bibsonomy-burzan2010soziologie	5	3.9990406	publication
4034	Q0	bibsonomy-hradil1999soziale	6	3.9509788	publication
4034	Q0	bibsonomy-hradil2001soziale	7	3.9509788	publication
4034	Q0	bibsonomy-hadjar2008meritokratie	8	3.9457183	publication
4034	Q0	cews-2-774607	9	3.8948355	publication
4034	Q0	gesis-ssoar-21640	10	3.8934822	publication
4034	Q0	bibsonomy-gross2008theorien	11	3.8804202	publication
4034	Q0	gesis-ssoar-60915	12	3.8512554	publication
4034	Q0	bibsonomy-moosdorf2020kritik	13	3.8241653	publication
4034	Q0	bibsonomy-kohler2006einstellungen	14	3.7999315	publication
4034	Q0	bibsonomy-noll1998wahrnehmung	15	3.7756941	publication
4034	Q0	gesis-ssoar-56005	16	3.7756906	publication
4034	Q0	bibsonomy-ferchland2014aspekte	17	3.7749872	publication
4034	Q0	cews-2-718169	18	3.7694988	publication
40380	Q0	gesis-ssoar-17563	0	3.2935197	publication
40505	Q0	gesis-ssoar-23739	0	5.0562267	publication
40505	Q0	gesis-ssoar-73267	1	4.6474442	publication
40505	Q0	gesis-ssoar-67649	2	4.3777018	publication
40505	Q0	gesis-ssoar-67580	3	3.9095192	publication
40505	Q0	gesis-ssoar-67239	4	3.8965015	publication
40505	Q0	gesis-ssoar-1727	5	3.7924907	publication
40505	Q0	cews-2-753992	6	3.519804	publication
40541	Q0	gesis-ssoar-72644	0	3.885548	publication
40541	Q0	gesis-ssoar-38479	1	3.7240827	publication
40541	Q0	gesis-ssoar-66172	2	3.4064806	publication
40541	Q0	gesis-ssoar-53031	3	3.3556666	publication
40541	Q0	gesis-ssoar-38668	4	3.2102828	publication
40674	Q0	gesis-ssoar-58606	0	2.9903698	publication
40674	Q0	gesis-ssoar-47905	1	2.9840195	publication
40674	Q0	cews-2-795085	2	2.8523402	publication
40674	Q0	gesis-ssoar-32520	3	2.820251	publication
40674	Q0	gesis-ssoar-77454	4	2.8025873	publication
40674	Q0	gesis-ssoar-76969	5	2.8021817	publication
40674	Q0	gesis-ssoar-40262	6	2.7960188	publication
40674	Q0	gesis-ssoar-69322	7	2.7945294	publication
40674	Q0	cews-2-761611	8	2.7789946	publication
40674	Q0	gesis-ssoar-75526	9	2.7617269	publication
40674	Q0	gesis-ssoar-69260	10	2.7549262	publication
40674	Q0	gesis-ssoar-80786	11	2.7549262	publication
40674	Q0	cews-2-806166	12	2.7440536	publication
40674	Q0	gesis-ssoar-67153	13	2.7365417	publication
40674	Q0	gesis-ssoar-66500	14	2.7340035	publication
40674	Q0	gesis-ssoar-82008	15	2.731841	publication
40674	Q0	gesis-ssoar-80004	16	2.7293074	publication
41495	Q0	gesis-ssoar-83180	0	4.016882	publication
41495	Q0	bibsonomy-rommeleandrea2012soziale	1	3.9287314	publication
41495	Q0	cews-2-690460	2	3.606001	publication
41495	Q0	bibsonomy-schulz2015medien	3	3.5699725	publication
41495	Q0	gesis-ssoar-74545	4	3.5676112	publication
41495	Q0	gesis-ssoar-58520	5	3.4099076	publication
41495	Q0	gesis-ssoar-56856	6	3.4084883	publication
41495	Q0	gesis-ssoar-81323	7	3.3353195	publication
41495	Q0	gesis-ssoar-67375	8	3.2785196	publication
41495	Q0	cews-2-570007	9	3.1521611	publication
41546	Q0	gesis-ssoar-74604	0	4.4728723	publication
41546	Q0	gesis-ssoar-18208	1	4.2667413	publication
41546	Q0	gesis-ssoar-74692	2	4.2626257	publication
41546	Q0	gesis-ssoar-72618	3	3.9934497	publication
41546	Q0	gesis-ssoar-68572	4	3.9385958	publication
41546	Q0	gesis-ssoar-3667	5	3.858504	publication
41546	Q0	gesis-ssoar-80164	6	3.809544	publication
41546	Q0	gesis-ssoar-76121	7	3.670157	publication
41546	Q0	gesis-ssoar-76120	8	3.569147	publication
4160	Q0	gesis-ssoar-53422	0	3.417141	publication
4160	Q0	gesis-ssoar-55138	1	3.3982954	publication
41655	Q0	gesis-ssoar-76071	0	4.7576284	publication
41655	Q0	gesis-ssoar-76070	1	4.679851	publication
41655	Q0	gesis-ssoar-68657	2	4.5259438	publication
41655	Q0	bibsonomy-stein2006effekte	3	4.5086374	publication
41655	Q0	gesis-ssoar-17339	4	4.5086374	publication
41655	Q0	bibsonomy-stein2006modellierung	5	4.5086374	publication
41655	Q0	gesis-ssoar-3725	6	4.491028	publication
41655	Q0	gesis-ssoar-43928	7	4.440376	publication
41655	Q0	cews-2-808593	8	4.440376	publication
41655	Q0	gesis-ssoar-23378	9	4.295267	publication
41655	Q0	gesis-ssoar-76067	10	4.236662	publication
41655	Q0	gesis-ssoar-11210	11	3.9582446	publication
41655	Q0	gesis-ssoar-72437	12	3.8555532	publication
41655	Q0	cews-2-634591	13	3.7337167	publication
41655	Q0	bibsonomy-stein2005effekte	14	3.7305615	publication
4182	Q0	gesis-ssoar-67688	0	6.842057	publication
4182	Q0	gesis-ssoar-44894	1	6.1993885	publication
4182	Q0	gesis-ssoar-67687	2	5.0789547	publication
4182	Q0	gesis-ssoar-73668	3	4.1173105	publication
4182	Q0	gesis-ssoar-21941	4	3.6884391	publication
427	Q0	gesis-ssoar-56986	0	3.0222192	publication
43444	Q0	gesis-ssoar-56921	0	3.6702254	publication
43444	Q0	gesis-ssoar-61833	1	3.5516276	publication
43698	Q0	bibsonomy-moscatelli2021generation	0	4.4674435	publication
43698	Q0	gesis-ssoar-73469	1	4.3205233	publication
43910	Q0	gesis-ssoar-86105	0	3.1202438	publication
4472	Q0	gesis-ssoar-53156	0	4.8092537	publication
4472	Q0	gesis-ssoar-53422	1	4.8037014	publication
4472	Q0	gesis-ssoar-45769	2	4.535643	publication
4472	Q0	gesis-ssoar-44192	3	4.5167274	publication
4472	Q0	gesis-ssoar-54068	4	4.472516	publication
4472	Q0	gesis-ssoar-54064	5	4.369908	publication
45770	Q0	gesis-ssoar-43950	0	6.0564113	publication
45770	Q0	gesis-ssoar-79468	1	5.8933873	publication
45770	Q0	gesis-ssoar-85351	2	5.795128	publication
45793	Q0	gesis-ssoar-75571	0	3.4048548	publication
45793	Q0	bibsonomy-vainio2013belief	1	3.36897	publication
45793	Q0	gesis-ssoar-62773	2	3.3673716	publication
45793	Q0	bibsonomy-nistor2022ranking	3	3.3653185	publication
4600	Q0	gesis-ssoar-82004	0	3.3855536	publication
4600	Q0	gesis-ssoar-72927	1	3.3695745	publication
4600	Q0	gesis-ssoar-74990	2	3.3382568	publication
4600	Q0	gesis-ssoar-49282	3	3.313543	publication
4600	Q0	gesis-ssoar-76645	4	3.1842864	publication
4600	Q0	gesis-ssoar-41924	5	3.1617575	publication
4600	Q0	gesis-ssoar-87449	6	3.1481583	publication
4600	Q0	gesis-ssoar-73747	7	3.143481	publication
4600	Q0	gesis-ssoar-88021	8	3.1249099	publication
4600	Q0	gesis-ssoar-67378	9	3.0964406	publication
4600	Q0	gesis-ssoar-44425	10	3.0890753	publication
46134	Q0	cews-2-808632	0	5.7152057	publication
46134	Q0	gesis-ssoar-44886	1	5.7152057	publication
46134	Q0	gesis-ssoar-66918	2	5.5499573	publication
46134	Q0	cews-2-811719	3	5.312874	publication
46134	Q0	gesis-ssoar-55180	4	4.8723006	publication
46134	Q0	gesis-ssoar-55229	5	4.7839193	publication
46134	Q0	cews-2-809571	6	4.7839193	publication
46134	Q0	gesis-ssoar-46571	7	4.2537823	publication
46134	Q0	gesis-ssoar-69106	8	4.1013775	publication
46134	Q0	gesis-ssoar-80169	9	3.8685627	publication
4690	Q0	gesis-ssoar-62952	0	3.6001754	publication
4690	Q0	gesis-ssoar-67331	1	3.4802308	publication
4690	Q0	gesis-ssoar-63950	2	3.2537942	publication
4690	Q0	cews-2-809168	3	3.227549	publication
4690	Q0	gesis-ssoar-48895	4	3.227549	publication
4690	Q0	gesis-ssoar-60440	5	3.2094219	publication
4690	Q0	gesis-ssoar-90087	6	3.1038482	publication
4690	Q0	bibsonomy-schat2019gesund	7	3.1038482	publication
4690	Q0	gesis-ssoar-33077	8	3.0700293	publication
4690	Q0	bibsonomy-stockl2011vergleich	9	3.0537767	publication
4690	Q0	bibsonomy-hobel2016subjektiver	10	3.0408661	publication
4690	Q0	bibsonomy-arzberger2010zusammenhang	11	3.0370903	publication
4690	Q0	cews-2-638114	12	2.9423828	publication
47291	Q0	gesis-ssoar-67544	0	4.445508	publication
4811	Q0	gesis-ssoar-63150	0	3.7556124	publication
4835	Q0	gesis-ssoar-70323	0	2.6854193	publication
4835	Q0	gesis-ssoar-70741	1	2.6652458	publication
4835	Q0	gesis-ssoar-48295	2	2.6610742	publication
50072	Q0	gesis-ssoar-46344	0	3.1252043	publication
50072	Q0	gesis-ssoar-62574	1	3.1138895	publication
50270	Q0	gesis-ssoar-62600	0	5.9211035	publication
5030	Q0	gesis-ssoar-21375	0	4.9765253	publication
5030	Q0	gesis-ssoar-18245	1	4.9121304	publication
5030	Q0	cews-2-809833	2	4.9121304	publication
5030	Q0	gesis-ssoar-47257	3	4.727104	publication
5030	Q0	gesis-ssoar-51702	4	4.1536446	publication
505	Q0	gesis-ssoar-2962	0	3.658035	publication
505	Q0	gesis-ssoar-58524	1	3.6141968	publication
505	Q0	gesis-ssoar-44127	2	3.5649097	publication
505	Q0	gesis-ssoar-17374	3	3.4029698	publication
505	Q0	gesis-ssoar-18279	4	3.3026216	publication
505	Q0	gesis-ssoar-18280	5	3.259978	publication
505	Q0	cews-2-811247	6	3.2095985	publication
505	Q0	cews-2-806872	7	3.1852129	publication
505	Q0	cews-2-640676	8	3.1852129	publication
505	Q0	cews-2-811323	9	3.1366653	publication
505	Q0	cews-2-806309	10	3.106822	publication
505	Q0	gesis-ssoar-71166	11	3.0463407	publication
505	Q0	gesis-ssoar-59647	12	3.0027025	publication
505	Q0	cews-2-736434	13	2.9602966	publication
505	Q0	gesis-ssoar-48723	14	2.9595213	publication
50581	Q0	gesis-ssoar-55685	0	4.374693	publication
50581	Q0	gesis-ssoar-64427	1	4.1948457	publication
50581	Q0	cews-2-811291	2	4.094841	publication
50581	Q0	gesis-ssoar-75180	3	4.0829434	publication
50581	Q0	gesis-ssoar-70168	4	4.0467815	publication
50581	Q0	gesis-ssoar-76512	5	4.046341	publication
50581	Q0	gesis-ssoar-68020	6	3.976984	publication
50581	Q0	gesis-ssoar-66923	7	3.9767714	publication
50581	Q0	gesis-ssoar-74533	8	3.95397	publication
50581	Q0	gesis-ssoar-66339	9	3.9091425	publication
50581	Q0	gesis-ssoar-61973	10	3.9091425	publication
50581	Q0	gesis-ssoar-67655	11	3.86532	publication
50581	Q0	gesis-ssoar-87424	12	3.801398	publication
50581	Q0	gesis-ssoar-64875	13	3.7807503	publication
50581	Q0	gesis-ssoar-69763	14	3.7807503	publication
50581	Q0	gesis-ssoar-68021	15	3.780558	publication
50581	Q0	gesis-ssoar-76171.2	16	3.780558	publication
50581	Q0	gesis-ssoar-42032	17	3.7395558	publication
50581	Q0	gesis-ssoar-67927.2	18	3.719759	publication
50581	Q0	gesis-ssoar-68007	19	3.7040327	publication
50581	Q0	gesis-ssoar-74429	20	3.6994336	publication
50581	Q0	gesis-ssoar-66308	21	3.683917	publication
50581	Q0	cews-2-810927	22	3.683917	publication
50581	Q0	gesis-ssoar-70167	23	3.6601634	publication
50581	Q0	gesis-ssoar-77892	24	3.6601634	publication
50581	Q0	gesis-ssoar-81040	25	3.6452932	publication
50581	Q0	gesis-ssoar-66338	26	3.621718	publication
50581	Q0	gesis-ssoar-74422	27	3.621718	publication
50581	Q0	gesis-ssoar-67687	28	3.621718	publication
50581	Q0	gesis-ssoar-74528	29	3.6166167	publication
50581	Q0	gesis-ssoar-74530	30	3.5468616	publication
50581	Q0	gesis-ssoar-77779	31	3.5110793	publication
50581	Q0	gesis-ssoar-68006	32	3.5110793	publication
50581	Q0	cews-2-811322	33	3.4929652	publication
50581	Q0	gesis-ssoar-64866	34	3.4756868	publication
50581	Q0	cews-2-810659	35	3.3899415	publication
5065	Q0	gesis-ssoar-21286	0	4.766003	publication
5065	Q0	gesis-ssoar-3892	1	4.600313	publication
5065	Q0	gesis-ssoar-61977	2	4.3977175	publication
5065	Q0	gesis-ssoar-20911	3	4.302967	publication
5065	Q0	gesis-ssoar-70312	4	4.2122135	publication
5065	Q0	gesis-ssoar-39102	5	4.1252093	publication
5065	Q0	gesis-ssoar-17301	6	3.81039	publication
5065	Q0	gesis-solis-00357879	7	3.6703377	publication
5065	Q0	gesis-ssoar-29623	8	3.6703377	publication
5065	Q0	gesis-ssoar-18594	9	3.0071607	publication
50992	Q0	gesis-ssoar-64875	0	5.3787737	publication
50992	Q0	gesis-ssoar-66308	1	5.23387	publication
50992	Q0	gesis-ssoar-64866	2	5.0627646	publication
50992	Q0	gesis-ssoar-64874	3	4.914245	publication
50992	Q0	cews-2-806393	4	4.8822646	publication
50992	Q0	gesis-ssoar-67297	5	4.8355584	publication
50992	Q0	gesis-ssoar-70167	6	4.6375365	publication
50992	Q0	gesis-ssoar-67656	7	4.6375365	publication
50992	Q0	gesis-ssoar-74422	8	4.578903	publication
50992	Q0	gesis-ssoar-68016	9	4.5552187	publication
50992	Q0	gesis-ssoar-81830	10	4.491783	publication
50992	Q0	gesis-ssoar-77779	11	4.4124126	publication
50992	Q0	gesis-ssoar-78936	12	4.3987617	publication
50992	Q0	gesis-ssoar-55685	13	4.374693	publication
50992	Q0	gesis-ssoar-65444	14	4.343525	publication
50992	Q0	gesis-ssoar-60842	15	4.343525	publication
50992	Q0	gesis-ssoar-65443	16	4.319843	publication
50992	Q0	gesis-ssoar-62870	17	4.319843	publication
50992	Q0	gesis-ssoar-62865	18	4.319843	publication
50992	Q0	gesis-ssoar-60846	19	4.2964277	publication
50992	Q0	gesis-ssoar-64863	20	4.291252	publication
50992	Q0	gesis-ssoar-64946	21	4.223691	publication
50992	Q0	gesis-ssoar-66614	22	4.198369	publication
50992	Q0	gesis-ssoar-64427	23	4.1948457	publication
50992	Q0	cews-2-806519	24	4.117969	publication
50992	Q0	gesis-ssoar-70988	25	4.0660453	publication
50992	Q0	gesis-ssoar-64860	26	4.0335817	publication
50992	Q0	gesis-ssoar-61973	27	3.9091425	publication
50992	Q0	gesis-ssoar-64861	28	3.8998294	publication
50992	Q0	gesis-ssoar-67655	29	3.86532	publication
50992	Q0	gesis-ssoar-67767	30	3.7710361	publication
51730	Q0	gesis-ssoar-83465	0	4.553891	publication
51730	Q0	gesis-ssoar-62676	1	4.1432176	publication
51730	Q0	gesis-ssoar-84111	2	4.039413	publication
51730	Q0	gesis-ssoar-24928	3	3.989437	publication
51730	Q0	gesis-ssoar-74939	4	3.801317	publication
51730	Q0	bibsonomy-seitz2019trends	5	3.6722481	publication
51730	Q0	gesis-ssoar-20932	6	3.6722481	publication
51730	Q0	gesis-ssoar-40441	7	3.671472	publication
51730	Q0	gesis-ssoar-8714	8	3.6301396	publication
51730	Q0	bibsonomy-seitz2019trends-2	9	3.590469	publication
51730	Q0	bibsonomy-atzendorf2019gebrauch	10	3.590469	publication
51730	Q0	gesis-ssoar-81400	11	3.5122526	publication
51730	Q0	bibsonomy-kraus2021altersspezifische	12	3.5122526	publication
51730	Q0	gesis-ssoar-18240	13	3.5122526	publication
51730	Q0	cews-2-649747	14	3.4004505	publication
51730	Q0	gesis-ssoar-35458	15	3.3656173	publication
51730	Q0	gesis-ssoar-42863	16	3.1980977	publication
51730	Q0	gesis-ssoar-16519	17	3.1980977	publication
51730	Q0	bibsonomy-koschollek2019gesundheit	18	2.9630032	publication
51730	Q0	gesis-ssoar-72167	19	2.9630032	publication
51730	Q0	gesis-ssoar-70639	20	2.9630032	publication
51730	Q0	gesis-ssoar-35692	21	2.7601051	publication
51730	Q0	gesis-ssoar-18480	22	2.5030074	publication
51730	Q0	gesis-ssoar-32009	23	2.0049815	publication
5274	Q0	cews-2-772975	0	2.5339096	publication
5274	Q0	gesis-ssoar-32393	1	2.4687297	publication
5274	Q0	gesis-ssoar-65197	2	2.4297426	publication
5275	Q0	bibsonomy-krause2018crisis	0	2.6293144	publication
52781	Q0	gesis-ssoar-74939	0	4.020152	publication
